id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_odtw,jumlah_odtw,satuan,tahun
534,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUATAN,67,LOKASI,2020
535,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ALAM,171,LOKASI,2020
536,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUDAYA,73,LOKASI,2020
537,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUATAN,25,LOKASI,2020
538,32,JAWA BARAT,3271,KOTA BOGOR,ALAM,0,LOKASI,2020
539,32,JAWA BARAT,3271,KOTA BOGOR,BUDAYA,1,LOKASI,2020
540,32,JAWA BARAT,3271,KOTA BOGOR,BUATAN,22,LOKASI,2020
541,32,JAWA BARAT,3272,KOTA SUKABUMI,ALAM,2,LOKASI,2020
542,32,JAWA BARAT,3272,KOTA SUKABUMI,BUDAYA,0,LOKASI,2020
543,32,JAWA BARAT,3272,KOTA SUKABUMI,BUATAN,12,LOKASI,2020
544,32,JAWA BARAT,3273,KOTA BANDUNG,ALAM,11,LOKASI,2020
545,32,JAWA BARAT,3273,KOTA BANDUNG,BUDAYA,6,LOKASI,2020
546,32,JAWA BARAT,3273,KOTA BANDUNG,BUATAN,7,LOKASI,2020
547,32,JAWA BARAT,3274,KOTA CIREBON,ALAM,1,LOKASI,2020
548,32,JAWA BARAT,3274,KOTA CIREBON,BUDAYA,14,LOKASI,2020
549,32,JAWA BARAT,3274,KOTA CIREBON,BUATAN,2,LOKASI,2020
550,32,JAWA BARAT,3275,KOTA BEKASI,ALAM,3,LOKASI,2020
551,32,JAWA BARAT,3275,KOTA BEKASI,BUDAYA,3,LOKASI,2020
552,32,JAWA BARAT,3275,KOTA BEKASI,BUATAN,6,LOKASI,2020
553,32,JAWA BARAT,3276,KOTA DEPOK,ALAM,85,LOKASI,2020
554,32,JAWA BARAT,3276,KOTA DEPOK,BUDAYA,0,LOKASI,2020
555,32,JAWA BARAT,3276,KOTA DEPOK,BUATAN,0,LOKASI,2020
556,32,JAWA BARAT,3277,KOTA CIMAHI,ALAM,2,LOKASI,2020
557,32,JAWA BARAT,3277,KOTA CIMAHI,BUDAYA,2,LOKASI,2020
558,32,JAWA BARAT,3277,KOTA CIMAHI,BUATAN,3,LOKASI,2020
559,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ALAM,6,LOKASI,2020
560,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUDAYA,5,LOKASI,2020
561,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUATAN,2,LOKASI,2020
562,32,JAWA BARAT,3279,KOTA BANJAR,ALAM,2,LOKASI,2020
563,32,JAWA BARAT,3279,KOTA BANJAR,BUDAYA,0,LOKASI,2020
564,32,JAWA BARAT,3279,KOTA BANJAR,BUATAN,1,LOKASI,2020
565,32,JAWA BARAT,3201,KABUPATEN BOGOR,ALAM,100,LOKASI,2021
566,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUDAYA,13,LOKASI,2021
567,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUATAN,43,LOKASI,2021
568,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ALAM,47,LOKASI,2021
569,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUDAYA,7,LOKASI,2021
570,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUATAN,6,LOKASI,2021
571,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ALAM,98,LOKASI,2021
572,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUDAYA,25,LOKASI,2021
573,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUATAN,27,LOKASI,2021
574,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ALAM,56,LOKASI,2021
575,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUDAYA,164,LOKASI,2021
576,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUATAN,80,LOKASI,2021
577,32,JAWA BARAT,3205,KABUPATEN GARUT,ALAM,106,LOKASI,2021
578,32,JAWA BARAT,3205,KABUPATEN GARUT,BUDAYA,36,LOKASI,2021
579,32,JAWA BARAT,3205,KABUPATEN GARUT,BUATAN,73,LOKASI,2021
580,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ALAM,42,LOKASI,2021
581,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUDAYA,17,LOKASI,2021
582,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUATAN,2,LOKASI,2021
583,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ALAM,13,LOKASI,2021
584,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUDAYA,5,LOKASI,2021
585,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUATAN,20,LOKASI,2021
586,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ALAM,109,LOKASI,2021
587,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUDAYA,14,LOKASI,2021
588,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUATAN,26,LOKASI,2021
589,32,JAWA BARAT,3209,KABUPATEN CIREBON,ALAM,8,LOKASI,2021
590,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUDAYA,8,LOKASI,2021
591,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUATAN,7,LOKASI,2021
592,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ALAM,100,LOKASI,2021
593,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUDAYA,39,LOKASI,2021
594,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUATAN,40,LOKASI,2021
595,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ALAM,30,LOKASI,2021
596,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUDAYA,11,LOKASI,2021
597,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUATAN,56,LOKASI,2021
598,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ALAM,15,LOKASI,2021
599,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUDAYA,13,LOKASI,2021
600,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUATAN,11,LOKASI,2021
601,32,JAWA BARAT,3213,KABUPATEN SUBANG,ALAM,63,LOKASI,2021
602,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUDAYA,1,LOKASI,2021
603,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUATAN,61,LOKASI,2021
604,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ALAM,28,LOKASI,2021
605,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUDAYA,10,LOKASI,2021
606,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUATAN,25,LOKASI,2021
607,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ALAM,50,LOKASI,2021
608,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUDAYA,39,LOKASI,2021
609,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUATAN,38,LOKASI,2021
610,32,JAWA BARAT,3216,KABUPATEN BEKASI,ALAM,11,LOKASI,2021
611,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUDAYA,2,LOKASI,2021
612,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUATAN,22,LOKASI,2021
613,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ALAM,74,LOKASI,2021
614,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUDAYA,18,LOKASI,2021
615,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUATAN,67,LOKASI,2021
616,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ALAM,182,LOKASI,2021
617,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUDAYA,75,LOKASI,2021
618,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUATAN,28,LOKASI,2021
619,32,JAWA BARAT,3271,KOTA BOGOR,ALAM,3,LOKASI,2021
620,32,JAWA BARAT,3271,KOTA BOGOR,BUDAYA,8,LOKASI,2021
621,32,JAWA BARAT,3271,KOTA BOGOR,BUATAN,19,LOKASI,2021
622,32,JAWA BARAT,3272,KOTA SUKABUMI,ALAM,3,LOKASI,2021
623,32,JAWA BARAT,3272,KOTA SUKABUMI,BUDAYA,3,LOKASI,2021
624,32,JAWA BARAT,3272,KOTA SUKABUMI,BUATAN,11,LOKASI,2021
625,32,JAWA BARAT,3273,KOTA BANDUNG,ALAM,3,LOKASI,2021
626,32,JAWA BARAT,3273,KOTA BANDUNG,BUDAYA,10,LOKASI,2021
627,32,JAWA BARAT,3273,KOTA BANDUNG,BUATAN,48,LOKASI,2021
628,32,JAWA BARAT,3274,KOTA CIREBON,ALAM,1,LOKASI,2021
629,32,JAWA BARAT,3274,KOTA CIREBON,BUDAYA,14,LOKASI,2021
630,32,JAWA BARAT,3274,KOTA CIREBON,BUATAN,2,LOKASI,2021
631,32,JAWA BARAT,3275,KOTA BEKASI,ALAM,3,LOKASI,2021
632,32,JAWA BARAT,3275,KOTA BEKASI,BUDAYA,36,LOKASI,2021
633,32,JAWA BARAT,3275,KOTA BEKASI,BUATAN,39,LOKASI,2021
634,32,JAWA BARAT,3276,KOTA DEPOK,ALAM,19,LOKASI,2021
635,32,JAWA BARAT,3276,KOTA DEPOK,BUDAYA,48,LOKASI,2021
636,32,JAWA BARAT,3276,KOTA DEPOK,BUATAN,17,LOKASI,2021
637,32,JAWA BARAT,3277,KOTA CIMAHI,ALAM,2,LOKASI,2021
638,32,JAWA BARAT,3277,KOTA CIMAHI,BUDAYA,2,LOKASI,2021
639,32,JAWA BARAT,3277,KOTA CIMAHI,BUATAN,3,LOKASI,2021
640,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ALAM,8,LOKASI,2021
641,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUDAYA,4,LOKASI,2021
642,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUATAN,9,LOKASI,2021
643,32,JAWA BARAT,3279,KOTA BANJAR,ALAM,0,LOKASI,2021
644,32,JAWA BARAT,3279,KOTA BANJAR,BUDAYA,0,LOKASI,2021
645,32,JAWA BARAT,3279,KOTA BANJAR,BUATAN,7,LOKASI,2021
646,32,JAWA BARAT,3201,KABUPATEN BOGOR,ALAM,122,LOKASI,2022
647,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUDAYA,30,LOKASI,2022
648,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUATAN,54,LOKASI,2022
649,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ALAM,96,LOKASI,2022
650,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUDAYA,7,LOKASI,2022
651,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUATAN,5,LOKASI,2022
652,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ALAM,94,LOKASI,2022
653,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUDAYA,24,LOKASI,2022
654,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUATAN,28,LOKASI,2022
655,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ALAM,77,LOKASI,2022
656,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUDAYA,175,LOKASI,2022
657,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUATAN,61,LOKASI,2022
658,32,JAWA BARAT,3205,KABUPATEN GARUT,ALAM,115,LOKASI,2022
659,32,JAWA BARAT,3205,KABUPATEN GARUT,BUDAYA,40,LOKASI,2022
660,32,JAWA BARAT,3205,KABUPATEN GARUT,BUATAN,71,LOKASI,2022
661,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ALAM,110,LOKASI,2022
662,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUDAYA,2,LOKASI,2022
663,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUATAN,4,LOKASI,2022
664,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ALAM,16,LOKASI,2022
665,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUDAYA,10,LOKASI,2022
666,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUATAN,24,LOKASI,2022
667,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ALAM,117,LOKASI,2022
668,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUDAYA,14,LOKASI,2022
669,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUATAN,25,LOKASI,2022
670,32,JAWA BARAT,3209,KABUPATEN CIREBON,ALAM,8,LOKASI,2022
671,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUDAYA,8,LOKASI,2022
672,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUATAN,7,LOKASI,2022
673,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ALAM,112,LOKASI,2022
674,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUDAYA,39,LOKASI,2022
675,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUATAN,46,LOKASI,2022
676,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ALAM,36,LOKASI,2022
677,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUDAYA,11,LOKASI,2022
678,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUATAN,64,LOKASI,2022
679,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ALAM,13,LOKASI,2022
680,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUDAYA,9,LOKASI,2022
681,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUATAN,4,LOKASI,2022
682,32,JAWA BARAT,3213,KABUPATEN SUBANG,ALAM,68,LOKASI,2022
683,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUDAYA,1,LOKASI,2022
684,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUATAN,14,LOKASI,2022
685,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ALAM,28,LOKASI,2022
686,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUDAYA,10,LOKASI,2022
687,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUATAN,26,LOKASI,2022
688,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ALAM,50,LOKASI,2022
689,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUDAYA,39,LOKASI,2022
690,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUATAN,38,LOKASI,2022
691,32,JAWA BARAT,3216,KABUPATEN BEKASI,ALAM,11,LOKASI,2022
692,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUDAYA,2,LOKASI,2022
693,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUATAN,25,LOKASI,2022
694,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ALAM,74,LOKASI,2022
695,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUDAYA,19,LOKASI,2022
696,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUATAN,67,LOKASI,2022
697,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ALAM,182,LOKASI,2022
698,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUDAYA,76,LOKASI,2022
699,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUATAN,28,LOKASI,2022
700,32,JAWA BARAT,3271,KOTA BOGOR,ALAM,9,LOKASI,2022
701,32,JAWA BARAT,3271,KOTA BOGOR,BUDAYA,20,LOKASI,2022
702,32,JAWA BARAT,3271,KOTA BOGOR,BUATAN,9,LOKASI,2022
703,32,JAWA BARAT,3272,KOTA SUKABUMI,ALAM,3,LOKASI,2022
704,32,JAWA BARAT,3272,KOTA SUKABUMI,BUDAYA,3,LOKASI,2022
705,32,JAWA BARAT,3272,KOTA SUKABUMI,BUATAN,12,LOKASI,2022
706,32,JAWA BARAT,3273,KOTA BANDUNG,ALAM,10,LOKASI,2022
707,32,JAWA BARAT,3273,KOTA BANDUNG,BUDAYA,10,LOKASI,2022
708,32,JAWA BARAT,3273,KOTA BANDUNG,BUATAN,48,LOKASI,2022
709,32,JAWA BARAT,3274,KOTA CIREBON,ALAM,1,LOKASI,2022
710,32,JAWA BARAT,3274,KOTA CIREBON,BUDAYA,14,LOKASI,2022
711,32,JAWA BARAT,3274,KOTA CIREBON,BUATAN,2,LOKASI,2022
712,32,JAWA BARAT,3275,KOTA BEKASI,ALAM,3,LOKASI,2022
713,32,JAWA BARAT,3275,KOTA BEKASI,BUDAYA,18,LOKASI,2022
714,32,JAWA BARAT,3275,KOTA BEKASI,BUATAN,39,LOKASI,2022
715,32,JAWA BARAT,3276,KOTA DEPOK,ALAM,19,LOKASI,2022
716,32,JAWA BARAT,3276,KOTA DEPOK,BUDAYA,48,LOKASI,2022
717,32,JAWA BARAT,3276,KOTA DEPOK,BUATAN,17,LOKASI,2022
718,32,JAWA BARAT,3277,KOTA CIMAHI,ALAM,3,LOKASI,2022
719,32,JAWA BARAT,3277,KOTA CIMAHI,BUDAYA,2,LOKASI,2022
720,32,JAWA BARAT,3277,KOTA CIMAHI,BUATAN,4,LOKASI,2022
721,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ALAM,19,LOKASI,2022
722,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUDAYA,20,LOKASI,2022
723,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUATAN,12,LOKASI,2022
724,32,JAWA BARAT,3279,KOTA BANJAR,ALAM,10,LOKASI,2022
725,32,JAWA BARAT,3279,KOTA BANJAR,BUDAYA,3,LOKASI,2022
726,32,JAWA BARAT,3279,KOTA BANJAR,BUATAN,12,LOKASI,2022
727,32,JAWA BARAT,3201,KABUPATEN BOGOR,ALAM,122,LOKASI,2023
728,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUDAYA,35,LOKASI,2023
729,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUATAN,54,LOKASI,2023
730,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ALAM,115,LOKASI,2023
731,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUDAYA,10,LOKASI,2023
732,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUATAN,5,LOKASI,2023
733,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ALAM,103,LOKASI,2023
734,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUDAYA,21,LOKASI,2023
735,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUATAN,32,LOKASI,2023
736,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ALAM,77,LOKASI,2023
737,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUDAYA,175,LOKASI,2023
738,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUATAN,61,LOKASI,2023
739,32,JAWA BARAT,3205,KABUPATEN GARUT,ALAM,115,LOKASI,2023
740,32,JAWA BARAT,3205,KABUPATEN GARUT,BUDAYA,40,LOKASI,2023
741,32,JAWA BARAT,3205,KABUPATEN GARUT,BUATAN,71,LOKASI,2023
742,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ALAM,110,LOKASI,2023
743,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUDAYA,2,LOKASI,2023
744,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUATAN,5,LOKASI,2023
745,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ALAM,16,LOKASI,2023
746,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUDAYA,10,LOKASI,2023
747,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUATAN,24,LOKASI,2023
748,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ALAM,117,LOKASI,2023
749,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUDAYA,14,LOKASI,2023
750,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUATAN,29,LOKASI,2023
751,32,JAWA BARAT,3209,KABUPATEN CIREBON,ALAM,8,LOKASI,2023
752,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUDAYA,6,LOKASI,2023
753,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUATAN,4,LOKASI,2023
754,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ALAM,118,LOKASI,2023
755,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUDAYA,39,LOKASI,2023
756,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUATAN,47,LOKASI,2023
757,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ALAM,36,LOKASI,2023
758,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUDAYA,11,LOKASI,2023
759,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUATAN,60,LOKASI,2023
760,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ALAM,13,LOKASI,2023
761,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUDAYA,9,LOKASI,2023
762,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUATAN,6,LOKASI,2023
763,32,JAWA BARAT,3213,KABUPATEN SUBANG,ALAM,68,LOKASI,2023
764,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUDAYA,1,LOKASI,2023
765,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUATAN,14,LOKASI,2023
766,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ALAM,26,LOKASI,2023
767,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUDAYA,10,LOKASI,2023
768,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUATAN,27,LOKASI,2023
769,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ALAM,50,LOKASI,2023
770,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUDAYA,39,LOKASI,2023
771,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUATAN,38,LOKASI,2023
772,32,JAWA BARAT,3216,KABUPATEN BEKASI,ALAM,10,LOKASI,2023
773,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUDAYA,2,LOKASI,2023
774,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUATAN,25,LOKASI,2023
775,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ALAM,74,LOKASI,2023
776,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUDAYA,19,LOKASI,2023
777,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUATAN,70,LOKASI,2023
778,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ALAM,233,LOKASI,2023
779,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUDAYA,103,LOKASI,2023
780,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUATAN,53,LOKASI,2023
781,32,JAWA BARAT,3271,KOTA BOGOR,ALAM,9,LOKASI,2023
782,32,JAWA BARAT,3271,KOTA BOGOR,BUDAYA,20,LOKASI,2023
783,32,JAWA BARAT,3271,KOTA BOGOR,BUATAN,9,LOKASI,2023
784,32,JAWA BARAT,3272,KOTA SUKABUMI,ALAM,3,LOKASI,2023
785,32,JAWA BARAT,3272,KOTA SUKABUMI,BUDAYA,3,LOKASI,2023
786,32,JAWA BARAT,3272,KOTA SUKABUMI,BUATAN,11,LOKASI,2023
787,32,JAWA BARAT,3273,KOTA BANDUNG,ALAM,10,LOKASI,2023
788,32,JAWA BARAT,3273,KOTA BANDUNG,BUDAYA,10,LOKASI,2023
789,32,JAWA BARAT,3273,KOTA BANDUNG,BUATAN,48,LOKASI,2023
790,32,JAWA BARAT,3274,KOTA CIREBON,ALAM,1,LOKASI,2023
791,32,JAWA BARAT,3274,KOTA CIREBON,BUDAYA,14,LOKASI,2023
792,32,JAWA BARAT,3274,KOTA CIREBON,BUATAN,2,LOKASI,2023
793,32,JAWA BARAT,3275,KOTA BEKASI,ALAM,3,LOKASI,2023
794,32,JAWA BARAT,3275,KOTA BEKASI,BUDAYA,18,LOKASI,2023
795,32,JAWA BARAT,3275,KOTA BEKASI,BUATAN,39,LOKASI,2023
796,32,JAWA BARAT,3276,KOTA DEPOK,ALAM,22,LOKASI,2023
797,32,JAWA BARAT,3276,KOTA DEPOK,BUDAYA,48,LOKASI,2023
798,32,JAWA BARAT,3276,KOTA DEPOK,BUATAN,20,LOKASI,2023
799,32,JAWA BARAT,3277,KOTA CIMAHI,ALAM,3,LOKASI,2023
800,32,JAWA BARAT,3277,KOTA CIMAHI,BUDAYA,2,LOKASI,2023
801,32,JAWA BARAT,3277,KOTA CIMAHI,BUATAN,4,LOKASI,2023
802,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ALAM,6,LOKASI,2023
803,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUDAYA,26,LOKASI,2023
804,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUATAN,14,LOKASI,2023
805,32,JAWA BARAT,3279,KOTA BANJAR,ALAM,13,LOKASI,2023
806,32,JAWA BARAT,3279,KOTA BANJAR,BUDAYA,3,LOKASI,2023
807,32,JAWA BARAT,3279,KOTA BANJAR,BUATAN,11,LOKASI,2023
